Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Career
5,4,4,2,2,5,5,3,1,1,3,5,Data Scientist
5,3,3,1,3,5,5,5,3,2,5,2,Surgeon
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
2,3,2,2,1,3,1,3,1,5,5,2,Heavy Equipment Operator
1,2,2,5,5,3,2,5,3,2,3,3,Actor
5,4,5,2,3,4,5,5,2,1,2,5,Stock Trader
1,2,1,5,4,4,1,5,3,3,5,2,Dancer
4,4,4,3,5,5,4,3,4,1,1,5,Financial Planner
4,3,3,3,3,5,4,4,3,2,4,4,Industrial Engineer
5,5,4,2,3,5,3,3,3,2,5,3,Network Administrator
3,3,4,3,5,5,4,3,4,2,2,1,Psychologist
5,4,4,3,3,4,4,3,3,1,3,5,Accountant
2,2,1,2,2,3,2,3,2,4,5,3,Plumber
3,2,1,4,2,4,2,3,2,3,5,3,Carpenter
1,1,1,1,1,3,1,2,1,5,4,2,Truck Driver
3,4,4,2,4,5,4,5,3,3,3,4,Logistics Manager
4,3,3,3,3,4,4,3,3,5,5,3,Agricultural Engineer
2,3,2,2,3,4,3,3,2,2,5,3,Automotive Technician
2,2,1,2,4,3,2,4,2,5,5,2,Firefighter
4,4,3,5,3,5,3,3,1,2,3,3,Architect
5,4,5,3,3,4,5,4,1,2,3,4,DevOps Engineer
3,4,4,4,5,4,5,5,2,3,2,2,Journalist
4,5,5,4,2,4,5,5,1,2,5,2,Software Developer
4,5,5,2,3,4,3,5,2,1,4,3,DevOps Engineer
3,4,4,3,5,4,3,5,3,2,2,4,Hotel Manager
3,3,2,1,4,5,2,5,3,5,5,2,Military Personnel
3,3,3,3,4,5,3,3,3,3,2,2,Government Officer
5,4,5,3,1,5,4,3,3,1,3,4,Data Analyst
3,2,1,2,2,3,2,2,2,3,5,2,Welder
5,5,5,3,2,5,4,3,2,1,4,3,Computer Engineer
2,3,1,2,4,3,3,5,2,5,3,2,Police Officer
3,3,2,2,4,5,2,4,2,5,5,2,Military Personnel
2,5,4,2,5,4,2,4,3,1,5,2,IT Support Specialist
3,4,4,4,3,5,4,4,3,2,3,3,Industrial Engineer
5,5,5,2,2,5,5,3,2,1,3,5,Data Scientist
3,4,3,3,5,4,5,4,2,1,2,4,Lawyer
4,4,3,2,3,5,3,4,2,4,4,2,Pilot
2,2,2,2,4,5,3,5,4,3,3,2,Nurse
3,3,3,2,4,5,4,2,4,1,3,3,Pharmacist
5,3,3,3,3,5,4,3,1,3,4,2,Mechanical Engineer
3,3,4,2,5,4,4,5,3,2,3,4,Operations Manager
3,4,2,2,4,5,3,4,3,2,4,2,Radiologic Technologist
2,4,5,5,2,5,3,4,3,1,3,4,Animator
2,3,2,2,3,4,2,2,2,3,5,3,Electrician
5,3,4,2,1,5,5,3,3,2,5,2,Chemist
5,3,3,2,3,5,5,5,3,2,5,2,Surgeon
1,3,2,1,4,3,3,4,2,5,4,2,Police Officer
4,5,4,1,1,5,5,5,3,1,3,4,Cybersecurity Specialist
4,5,3,2,3,5,2,4,3,5,5,3,Ship Captain
3,3,3,2,5,5,5,5,4,1,4,2,Doctor
2,5,5,5,4,5,5,4,2,2,3,3,UX/UI Designer
2,3,3,2,5,4,3,4,5,3,2,2,Social Worker
2,3,2,2,4,5,3,4,3,3,4,4,Warehouse Manager
5,5,5,2,1,4,3,4,2,1,4,3,Cloud Engineer
2,2,2,3,5,4,3,4,3,2,2,5,Insurance Agent
3,5,5,5,4,5,4,4,2,1,3,3,UX/UI Designer
5,3,4,3,2,5,4,2,2,3,5,3,Structural Engineer
5,4,5,2,2,5,4,3,2,1,4,1,Physicist
3,3,4,2,4,5,4,5,2,3,3,4,Logistics Manager
3,5,2,1,3,5,3,4,3,5,5,3,Ship Captain
2,2,4,3,5,5,3,3,4,1,1,3,Government Officer
2,3,4,3,5,4,3,4,5,2,3,3,Human Resource Manager
4,3,4,1,3,5,5,3,2,2,4,2,Medical Technologist
1,2,1,1,2,3,1,3,1,5,4,2,Truck Driver
3,3,3,2,5,4,2,4,3,1,2,4,Insurance Agent
3,5,5,5,2,4,2,4,2,1,4,3,Animator
2,3,2,4,5,3,3,4,4,5,1,3,Tour Guide
5,4,3,3,2,5,5,3,2,4,5,2,Marine Biologist
1,1,2,4,5,3,1,5,3,1,4,3,Bartender
4,4,4,3,4,5,3,5,2,3,4,4,Logistics Manager
4,5,4,1,3,5,4,4,2,1,4,2,Network Administrator
4,4,4,2,2,5,4,3,2,2,5,3,Electrical Engineer
4,4,4,2,4,5,4,3,3,1,2,5,Banker
1,2,1,2,2,4,1,4,2,5,4,3,Truck Driver
5,3,5,2,3,4,5,5,2,1,2,5,Stock Trader
1,2,3,2,4,5,3,3,3,3,4,4,Warehouse Manager
3,3,2,4,4,3,3,3,5,4,3,3,Tour Guide
5,5,5,1,1,5,4,5,3,1,3,3,Cybersecurity Specialist
4,4,3,3,4,5,2,5,3,5,5,2,Military Personnel
2,2,2,5,4,4,2,5,2,2,5,3,Chef
3,4,3,2,4,5,3,4,3,5,4,2,Ship Captain
2,4,3,5,4,3,2,4,2,3,4,3,Photographer
3,3,2,2,3,4,2,3,2,3,5,3,Electrician
3,4,3,2,4,5,3,4,3,5,5,2,Ship Captain
4,3,2,3,4,5,4,4,3,1,4,4,Industrial Engineer
3,4,3,5,5,3,3,5,4,3,3,5,Entrepreneur
3,2,2,4,5,4,3,4,3,2,1,5,Insurance Agent
2,4,2,2,3,5,3,4,3,5,4,3,Ship Captain
3,3,2,4,5,4,3,3,5,2,3,2,Teacher
3,3,3,3,5,4,3,4,4,2,2,5,Business Manager
3,3,2,2,4,5,2,5,4,5,5,2,Military Personnel
3,5,4,5,2,4,1,5,1,1,3,3,Animator
2,3,4,5,3,4,4,2,3,2,2,3,Writer
4,4,5,2,3,5,5,3,3,1,1,5,Economist
3,3,3,2,3,4,4,3,2,5,5,3,Fisheries Specialist
4,2,4,2,2,5,5,3,3,4,4,2,Biologist
5,4,5,2,3,4,5,5,2,1,2,5,Stock Trader
4,4,5,2,2,4,5,5,2,1,2,5,Stock Trader
3,3,3,1,2,5,4,3,2,2,5,2,Lab Technician
1,4,5,5,3,4,2,5,2,2,4,3,Video Editor
4,3,4,5,3,5,3,2,1,2,3,3,Architect
2,3,2,4,5,3,2,4,4,5,2,3,Tour Guide
1,2,1,2,3,3,1,5,2,5,4,2,Delivery Rider
5,5,5,4,2,4,3,5,1,1,4,3,Mobile App Developer
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
4,5,3,5,3,5,4,4,3,2,3,3,Architect
2,5,5,5,3,3,2,4,2,1,4,2,Graphic Designer
5,3,3,3,3,5,4,3,2,3,5,3,Mechanical Engineer
2,3,4,5,3,4,3,3,3,2,2,2,Writer
2,3,2,5,4,4,2,5,1,2,4,4,Fashion Designer
5,3,4,2,2,5,5,3,3,2,5,2,Chemist
4,4,3,2,3,5,3,5,2,4,5,3,Pilot
5,3,3,3,3,5,4,2,2,4,5,3,Civil Engineer
2,2,2,5,4,4,1,5,2,2,4,3,Chef
2,4,4,3,3,5,4,3,2,4,3,3,Environmental Planner
4,4,5,5,2,4,3,4,2,1,4,3,Web Developer
5,3,5,1,1,4,5,3,2,3,5,2,Physicist
2,3,3,3,4,4,4,4,2,2,1,5,Insurance Agent
3,4,4,1,4,5,4,5,3,3,3,4,Logistics Manager
3,3,4,2,5,5,4,3,4,2,2,2,Psychologist
4,3,3,2,4,4,4,3,4,1,3,3,Pharmacist
1,2,1,1,3,3,1,5,2,5,3,2,Delivery Rider
2,3,3,4,4,4,2,5,2,2,4,4,Fashion Designer
5,4,5,3,5,5,4,1,5,2,3,2,Professor
5,5,5,5,2,4,3,4,2,1,4,3,Game Developer
3,4,4,5,2,4,1,4,2,1,3,2,Animator
2,4,3,5,4,4,2,4,1,4,4,3,Photographer
4,3,3,3,3,5,5,3,3,5,4,2,Marine Biologist
3,2,2,2,4,5,2,5,3,5,5,2,Military Personnel
3,4,4,4,3,4,3,5,3,4,4,4,Filmmaker
4,2,4,3,2,5,4,3,1,2,4,2,Lab Technician
4,4,3,3,5,5,4,5,4,2,3,3,Project Manager
3,3,3,2,3,5,1,3,3,3,5,3,Electrician
3,2,1,3,4,3,2,4,2,4,5,4,Farmer
2,4,3,3,5,4,3,5,4,3,2,5,Sales Representative
4,4,5,3,4,4,5,3,3,2,2,2,Researcher
5,2,4,2,2,5,5,3,2,2,5,3,Chemical Engineer
3,3,4,3,5,5,5,3,4,2,2,2,Psychologist
4,4,5,5,2,4,3,4,1,1,4,3,Web Developer
3,3,3,2,4,5,3,3,3,1,5,2,Dentist
3,4,3,1,4,5,3,4,3,5,5,3,Ship Captain
4,2,4,1,3,5,5,3,2,2,4,1,Medical Technologist
4,4,4,3,4,5,4,5,5,2,3,4,Project Manager
4,3,4,1,4,5,5,3,3,1,1,3,Judge
3,4,3,5,5,4,4,5,3,2,2,5,Marketing Manager
2,3,3,5,3,4,4,3,3,2,2,3,Writer
5,3,4,2,3,5,3,4,3,4,5,3,Civil Engineer
2,3,3,3,5,4,3,4,2,2,2,5,Insurance Agent
3,4,4,4,4,4,2,5,2,4,4,3,Filmmaker
2,3,3,3,5,4,1,4,3,2,2,3,Customer Service Manager
5,2,3,2,3,5,3,2,3,2,4,4,Mechanical Engineer
3,4,3,2,3,5,3,5,2,4,5,3,Pilot
2,2,2,3,3,4,4,3,3,5,4,1,Forester
1,3,3,2,4,5,3,4,3,3,4,4,Warehouse Manager
3,3,3,3,4,5,5,4,3,2,2,4,Lawyer
4,3,3,3,4,4,5,3,2,1,2,5,Auditor
1,2,1,1,1,3,1,3,1,4,4,2,Truck Driver
3,3,2,2,5,4,2,5,3,4,5,2,Firefighter
2,3,4,4,3,4,4,3,3,2,1,3,Writer
3,2,3,2,3,4,4,3,3,5,5,3,Fisheries Specialist
5,4,5,3,2,4,4,3,2,2,5,3,Aerospace Engineer
2,3,3,2,4,4,3,4,3,3,1,4,Real Estate Broker
3,1,2,3,5,3,3,4,4,2,4,1,Physical Therapist
3,4,3,2,4,5,3,4,3,5,5,3,Ship Captain
2,4,3,3,4,4,3,2,4,1,2,2,Librarian
3,2,3,2,2,5,4,3,2,1,4,2,Lab Technician
1,2,2,4,5,3,3,4,5,4,2,3,Tour Guide
4,5,3,3,5,5,4,4,4,1,5,1,IT Support Specialist
4,2,3,3,5,5,4,4,3,2,3,2,Psychologist
1,3,2,3,5,4,2,4,3,2,2,4,Customer Service Manager
3,4,4,5,3,3,2,5,3,4,4,4,Filmmaker
4,4,3,2,4,5,4,3,2,1,2,4,Banker
4,4,2,3,5,5,4,3,3,2,1,5,Business Manager
5,2,4,3,3,4,4,4,1,4,5,3,Structural Engineer
3,3,2,2,3,4,3,3,2,3,5,3,Automotive Technician
4,4,5,3,3,4,5,2,3,2,3,2,Researcher
4,5,5,2,3,5,4,2,3,1,3,1,Researcher
4,3,4,3,5,5,3,3,4,1,2,4,Financial Planner
2,3,3,3,5,4,2,3,3,2,1,5,Insurance Agent
3,3,3,2,3,3,4,3,3,5,5,3,Fisheries Specialist
3,3,3,3,5,4,3,3,4,2,2,5,Business Manager
2,4,3,5,5,3,2,5,4,3,3,5,Entrepreneur
4,4,3,2,3,5,4,3,2,4,5,3,Mechanical Engineer
5,2,4,2,4,5,4,2,4,1,2,4,Judge
5,5,5,2,2,3,4,4,2,1,4,3,Cloud Engineer
5,4,5,3,2,5,5,2,2,2,5,3,Aerospace Engineer
2,4,4,2,5,4,2,5,3,1,2,3,Call Center Agent
2,2,2,2,5,3,2,5,5,3,4,3,Fitness Trainer
3,4,4,3,4,5,5,3,3,4,3,3,Environmental Planner
4,4,4,5,3,4,3,3,2,2,4,3,Architect
3,3,2,1,4,4,3,4,3,2,5,3,Electrician
3,4,4,3,5,4,3,5,3,2,2,3,Hotel Manager
2,3,4,2,2,5,4,3,2,2,5,2,Lab Technician
2,4,3,2,4,5,3,2,4,1,2,2,Librarian
1,3,2,2,2,4,2,3,2,4,4,2,Heavy Equipment Operator
3,2,2,2,3,3,3,3,2,3,5,3,Automotive Technician
3,2,1,4,3,4,2,3,2,3,5,3,Carpenter
2,4,3,4,4,4,2,4,1,4,4,3,Photographer
4,3,2,3,3,5,5,3,3,5,4,2,Marine Biologist
5,5,5,3,3,5,3,4,2,1,4,3,Software Developer
3,3,3,3,2,4,3,3,3,5,5,3,Agricultural Engineer
1,3,2,3,5,4,2,4,3,4,3,2,Flight Attendant
5,3,5,2,3,5,5,4,2,1,2,5,Financial Analyst
2,3,2,2,3,4,3,2,2,3,5,2,Automotive Technician
2,3,2,4,5,3,2,5,4,3,2,5,Sales Representative
3,4,4,3,5,4,4,5,4,2,3,4,Project Manager
4,4,4,2,5,4,4,3,4,1,2,4,Financial Planner
3,4,4,5,4,3,3,5,3,4,4,4,Filmmaker
2,2,2,3,5,3,2,5,5,2,4,3,Fitness Trainer
2,2,2,2,5,5,2,5,4,3,4,2,Nurse
1,2,2,1,5,5,3,5,4,3,4,2,Nurse
2,5,5,5,3,4,2,4,2,1,4,3,Graphic Designer
4,4,5,3,2,5,5,3,3,2,3,2,Researcher
2,3,2,4,5,3,2,5,4,3,3,3,Cruise Staff
1,4,4,3,4,5,4,2,4,1,2,2,Librarian
4,3,4,2,2,5,5,3,3,4,4,2,Biologist
2,1,2,1,4,5,2,2,3,5,5,3,Plumber
1,2,1,1,1,3,1,3,1,5,4,2,Truck Driver
4,3,4,2,2,5,5,2,3,4,4,1,Biologist
1,4,4,2,5,4,2,5,2,1,2,3,Call Center Agent
3,2,1,2,2,4,2,3,2,3,5,2,Welder
1,2,1,5,3,4,1,4,3,3,5,2,Dancer
2,3,2,4,5,2,3,4,4,5,2,3,Tour Guide
5,4,4,2,3,4,5,5,2,1,2,5,Stock Trader
3,4,4,4,4,4,3,5,3,4,4,3,Filmmaker
4,3,3,2,2,5,5,3,2,2,5,3,Chemical Engineer
1,2,2,5,4,4,2,5,2,2,5,3,Chef
5,4,4,2,2,5,5,3,3,3,4,3,Chemical Engineer
5,2,2,2,4,5,4,3,2,5,5,3,Civil Engineer
4,3,3,3,4,4,4,4,3,2,4,4,Industrial Engineer
3,2,2,3,4,3,2,5,5,2,4,2,Physical Therapist
4,3,3,3,2,4,5,4,2,2,4,2,Medical Technologist
3,4,4,5,3,5,3,3,2,2,4,3,Architect
5,3,5,2,3,5,5,3,3,1,2,5,Economist
4,5,5,3,2,4,4,4,2,1,4,3,Software Developer
1,2,2,4,5,2,1,5,3,2,3,3,Bartender
5,4,5,3,4,5,5,3,4,3,4,1,Academic Researcher
2,3,3,3,5,4,3,4,3,1,2,5,Insurance Agent
3,3,2,2,3,4,3,3,2,2,4,3,Mechanic
2,2,3,4,5,4,3,4,5,2,3,3,Trainer
3,3,2,2,3,4,2,3,2,3,5,3,Electrician
3,3,3,3,3,4,2,2,4,2,2,2,Tutor
2,3,2,2,5,4,3,4,3,2,2,4,Insurance Agent
4,3,3,3,3,4,4,3,3,5,5,3,Agricultural Engineer
3,1,1,2,1,4,2,3,2,3,4,2,Welder
2,3,1,2,4,4,3,5,2,5,4,2,Police Officer
5,3,4,2,2,5,4,2,2,2,4,3,Electrical Engineer
5,4,5,2,1,4,5,3,3,2,4,2,Physicist
5,5,5,2,1,5,5,5,2,2,4,3,Cybersecurity Specialist
2,3,2,2,4,4,3,5,2,5,4,2,Police Officer
3,3,2,4,5,4,3,2,5,1,3,2,Teacher
3,4,3,5,4,4,4,3,3,1,3,2,Writer
2,3,3,3,5,4,3,4,3,3,2,2,Social Worker
2,2,2,3,5,4,2,5,5,3,4,3,Fitness Trainer
1,2,1,2,5,5,2,5,4,3,3,2,Nurse
1,2,2,4,5,3,1,4,3,2,4,3,Bartender
5,3,2,4,3,5,3,4,3,2,5,3,Industrial Engineer
4,4,5,2,3,5,5,3,3,1,2,5,Economist
3,2,2,2,2,3,3,3,2,3,5,3,Automotive Technician
2,2,2,2,5,5,3,5,4,3,4,1,Nurse
2,3,2,2,4,5,2,5,3,5,5,2,Military Personnel
5,3,3,3,3,5,4,3,2,4,4,3,Civil Engineer
3,4,5,5,4,4,4,5,1,2,5,4,UX/UI Designer
2,3,2,2,5,5,4,4,4,3,4,3,Nurse
2,2,2,4,4,4,2,5,1,1,5,3,Chef
4,5,4,2,3,4,4,3,2,1,5,2,Network Administrator
2,2,1,2,3,4,2,2,2,4,5,2,Plumber
2,3,4,2,2,5,4,3,2,2,5,2,Lab Technician
2,3,3,3,4,5,3,2,3,1,4,3,Dentist
5,3,4,2,2,5,5,3,2,2,5,3,Chemical Engineer
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
2,3,3,3,5,4,2,3,5,2,2,3,Human Resource Manager
5,5,5,2,2,4,4,3,1,1,4,3,Cloud Engineer
5,5,5,4,2,5,2,4,2,1,3,4,Mobile App Developer
2,3,3,3,5,3,3,3,5,2,2,4,Human Resource Manager
5,5,5,2,2,5,5,5,2,1,4,2,Cybersecurity Specialist
3,5,5,5,2,4,3,3,2,1,4,3,Web Developer
4,4,4,3,5,5,4,5,4,2,3,4,Project Manager
1,2,1,1,2,3,1,3,1,4,4,2,Truck Driver
3,2,2,5,3,5,2,5,1,3,4,3,Fashion Designer
1,5,5,5,3,4,3,4,2,2,4,2,Graphic Designer
1,3,3,3,5,3,3,4,3,3,2,5,Real Estate Broker
4,4,3,3,5,5,4,3,4,1,2,5,Financial Planner
2,4,4,3,4,5,5,3,3,4,3,3,Environmental Planner
5,4,2,2,3,5,3,5,2,5,4,4,Pilot
3,3,4,2,4,5,3,3,2,2,2,3,Government Officer
2,3,4,5,3,4,4,3,3,2,2,3,Writer
3,4,3,2,5,4,3,4,3,1,5,2,IT Support Specialist
5,5,4,3,2,4,3,4,2,1,4,3,Software Developer
3,4,3,4,5,4,3,5,2,1,2,5,Marketing Manager
3,4,4,3,4,4,3,5,2,2,2,4,Hotel Manager
5,5,5,1,3,4,5,4,3,2,2,5,Financial Analyst
2,5,5,5,3,4,2,4,2,1,4,3,Graphic Designer
2,5,4,4,3,4,2,4,2,2,5,3,Video Editor
5,5,5,2,2,5,3,4,2,1,5,4,Computer Engineer
3,4,3,3,5,3,4,4,5,2,4,4,Trainer
3,4,4,3,4,4,3,5,3,2,2,4,Hotel Manager
4,5,5,2,3,4,4,3,3,1,5,3,Software Developer
2,3,3,4,4,4,2,5,2,2,4,3,Fashion Designer
2,4,3,2,5,4,2,4,3,1,2,3,Call Center Agent
4,2,3,3,5,5,5,4,3,2,2,4,Lawyer
3,3,2,2,3,4,1,3,2,3,5,3,Electrician
4,2,4,3,5,5,4,4,3,2,2,4,Lawyer
5,5,5,2,2,5,5,5,2,1,4,3,Cybersecurity Specialist
1,2,1,2,2,3,1,5,2,4,3,2,Delivery Rider
5,5,5,3,2,4,4,3,2,1,4,3,Software Developer
3,4,3,5,5,3,3,5,4,3,3,5,Entrepreneur
5,3,3,3,3,4,3,2,2,4,5,3,Civil Engineer
2,2,2,2,1,3,1,2,2,5,5,3,Heavy Equipment Operator
2,3,4,5,3,4,4,3,3,2,2,3,Writer
4,2,4,2,5,5,4,2,2,1,4,2,Dentist
2,4,5,5,3,4,2,5,2,2,3,3,Video Editor
4,3,4,5,3,5,3,3,2,2,4,3,Architect
1,3,2,5,3,3,2,4,2,1,4,3,Musician
2,3,3,4,4,4,3,4,5,2,2,3,Trainer
2,3,2,4,5,4,3,2,5,2,3,2,Teacher
3,3,3,5,5,4,4,5,3,2,2,5,Marketing Manager
1,1,2,5,5,2,2,5,3,3,3,3,Actor
4,2,4,2,3,4,5,3,2,1,2,5,Auditor
1,3,2,5,4,3,1,4,3,2,4,3,Musician
2,2,2,2,3,4,2,3,2,3,5,3,Electrician
3,3,1,2,3,4,2,3,2,3,4,3,Electrician
2,2,1,3,4,3,1,5,2,5,5,1,Delivery Rider
3,3,2,2,3,4,3,3,2,3,5,3,Mechanic
5,3,3,2,4,5,5,5,3,2,5,1,Surgeon
3,2,4,5,5,5,4,4,5,2,3,3,Teacher
4,2,4,2,2,4,5,3,3,4,4,2,Biologist
5,4,5,3,3,5,4,2,4,2,3,1,Academic Researcher
1,5,5,3,5,4,4,3,4,1,2,2,Librarian
4,4,4,2,5,5,4,5,4,2,3,4,Project Manager
5,5,5,2,2,5,5,5,1,1,4,3,Cybersecurity Specialist
5,2,2,4,4,4,3,4,3,3,3,3,Industrial Engineer
4,4,4,4,2,5,4,4,1,1,4,3,Architect
2,3,4,4,3,4,3,3,3,2,2,3,Writer
1,3,2,5,4,3,1,4,3,2,4,3,Musician
4,3,4,2,3,5,3,3,2,1,2,5,Accountant
3,3,3,1,3,4,4,3,3,5,5,2,Fisheries Specialist
4,3,3,3,5,5,4,5,4,2,3,4,Project Manager
3,4,2,2,4,5,3,4,3,4,5,3,Ship Captain
2,2,2,2,2,5,4,3,3,5,4,2,Forester
3,5,5,4,4,5,4,4,2,1,4,3,UX/UI Designer
4,3,3,2,5,5,5,5,4,2,4,1,Doctor
2,2,2,5,4,4,2,5,2,2,5,3,Chef
2,3,4,2,5,5,4,5,3,2,3,4,Operations Manager
4,2,4,2,2,5,5,3,3,3,4,2,Biologist
5,3,3,2,2,5,5,3,2,2,4,3,Chemical Engineer
1,3,1,1,1,3,1,3,1,5,3,1,Truck Driver
5,4,5,2,3,4,4,4,2,1,1,4,Financial Analyst
3,3,3,3,4,5,5,4,3,2,2,4,Lawyer
3,3,3,5,5,4,4,4,3,2,2,5,Marketing Manager
3,4,3,2,3,5,2,5,2,3,5,3,Pilot
2,2,1,3,2,3,2,4,1,5,4,1,Delivery Rider
5,3,4,2,3,5,5,3,2,1,2,3,Judge
5,5,5,3,1,4,4,4,2,1,4,3,Software Developer
4,3,3,1,4,5,5,5,3,2,4,2,Doctor
2,1,2,2,5,5,3,5,4,3,4,1,Nurse
5,5,5,2,1,4,4,4,3,1,5,4,Cloud Engineer
3,2,1,2,1,4,2,3,2,3,4,2,Welder
3,4,4,3,4,4,3,5,3,2,2,4,Hotel Manager
5,5,5,3,2,5,5,2,2,1,5,3,Computer Engineer
3,3,2,1,3,3,2,2,2,3,5,3,Electrician
4,3,3,3,3,5,4,3,3,4,4,2,Environmental Scientist
2,3,1,1,3,4,3,3,2,3,5,3,Automotive Technician
2,2,3,4,5,3,3,3,2,3,2,5,Real Estate Agent
2,3,4,2,2,5,4,3,2,2,4,2,Lab Technician
2,2,3,5,4,4,2,5,1,2,4,4,Fashion Designer
3,4,2,5,5,2,3,5,4,3,3,4,Entrepreneur
2,3,3,3,5,4,2,4,4,2,1,4,Customer Service Manager
3,3,2,1,3,4,3,3,2,3,5,2,Automotive Technician
3,2,3,2,5,4,5,5,4,2,4,2,Doctor
1,3,2,3,5,3,2,5,4,2,4,4,Bartender
4,4,3,3,5,5,4,4,4,2,2,4,Project Manager
3,4,3,5,5,4,4,5,3,1,2,5,Marketing Manager
2,2,1,2,2,4,1,3,1,5,5,3,Heavy Equipment Operator
2,5,5,5,3,4,2,4,2,1,4,3,Graphic Designer
2,2,2,5,5,4,1,5,4,4,3,5,Sales Representative
5,5,4,3,2,4,4,2,2,1,5,3,Computer Engineer
3,4,4,2,4,5,4,5,3,3,3,4,Logistics Manager
2,2,2,2,5,5,2,5,4,3,4,2,Nurse
3,2,3,2,5,5,5,5,3,5,3,2,Veterinarian
5,5,4,3,2,5,4,3,2,1,5,3,Computer Engineer
2,3,3,2,4,3,3,4,3,1,2,5,Insurance Agent
4,4,4,1,4,5,3,3,3,1,1,4,Banker
2,3,2,4,5,3,3,4,3,3,2,4,Real Estate Agent
3,3,3,3,5,4,4,4,3,3,4,1,Veterinarian
3,3,5,1,2,5,4,4,1,3,5,1,Lab Technician
5,5,5,2,1,5,5,5,1,2,5,2,Cybersecurity Specialist
3,2,1,3,5,4,1,5,4,4,4,2,Flight Attendant
3,3,4,2,3,5,4,3,1,1,2,5,Auditor
5,5,5,2,3,4,4,5,2,1,3,3,DevOps Engineer
3,4,5,5,4,5,4,3,2,1,4,3,UX/UI Designer
2,2,1,3,3,4,3,2,3,5,4,2,Forester
4,4,5,3,3,5,5,3,3,2,3,2,Researcher
5,4,5,1,2,4,5,5,1,1,2,5,Stock Trader
3,3,4,3,5,4,2,4,2,2,2,5,Hotel Manager
2,2,1,2,4,4,2,4,2,5,5,2,Firefighter
1,1,2,5,3,3,2,5,2,1,5,2,Chef
4,3,3,3,3,4,5,3,3,5,4,2,Environmental Scientist
2,3,2,2,1,4,2,3,1,5,5,2,Heavy Equipment Operator
1,2,2,2,4,3,1,3,4,2,2,4,Customer Service Manager
3,3,3,4,5,3,3,4,5,2,3,3,Trainer
1,2,2,2,2,4,1,3,1,5,4,2,Heavy Equipment Operator
4,3,2,3,3,5,4,3,2,3,5,2,Civil Engineer
4,5,5,5,2,4,2,4,2,1,4,2,Web Developer
5,3,3,3,2,5,4,3,2,3,5,3,Structural Engineer
5,4,5,3,2,5,5,4,2,1,4,4,AI/ML Engineer
5,3,4,2,2,4,5,2,1,2,5,2,Chemical Engineer
4,4,3,2,3,5,2,4,2,4,4,3,Pilot
3,4,4,4,5,4,5,4,3,3,1,3,Journalist
4,4,4,1,4,5,4,3,3,1,1,5,Banker
3,4,3,5,5,4,4,5,3,2,2,5,Marketing Manager
5,5,5,4,2,4,3,5,2,1,4,3,Mobile App Developer
5,3,4,2,2,5,5,2,1,2,5,3,Chemical Engineer
3,3,3,2,1,5,3,2,2,2,4,2,Lab Technician
3,3,4,3,5,4,3,5,3,2,2,4,Hotel Manager
5,3,5,1,3,4,5,5,2,1,2,5,Stock Trader
4,4,5,3,3,5,5,3,1,1,2,5,Financial Analyst
3,5,5,5,4,4,4,5,3,1,3,3,UX/UI Designer
2,2,2,3,5,3,2,5,4,4,3,3,Cruise Staff
5,2,4,2,2,5,5,2,2,2,5,3,Chemical Engineer
4,5,5,2,1,4,4,5,2,1,4,2,Cybersecurity Specialist
2,2,1,1,4,5,3,5,4,2,3,1,Nurse
2,4,5,5,3,4,2,4,2,1,4,3,Graphic Designer
3,4,4,2,5,4,3,5,3,1,1,4,Hotel Manager
5,5,5,3,2,5,4,2,2,1,5,3,Computer Engineer
3,1,1,3,5,4,2,4,2,4,5,3,Firefighter
4,3,3,3,3,4,4,3,3,4,5,3,Agricultural Engineer
3,3,1,1,2,4,2,2,1,3,5,2,Automotive Technician
3,5,5,5,2,4,2,4,2,1,3,2,Animator
3,4,4,5,2,5,1,5,2,1,3,3,Video Editor
3,4,3,5,5,5,3,5,3,3,2,4,Event Planner
4,3,4,3,4,5,3,2,3,2,4,3,Mechanical Engineer
2,3,1,3,5,4,2,5,3,4,3,2,Flight Attendant
4,3,3,3,3,5,4,3,2,3,5,3,Mechanical Engineer
3,3,4,3,5,5,5,4,3,2,2,4,Lawyer
5,4,5,2,2,5,4,3,2,1,3,4,Data Analyst
3,3,3,3,3,4,4,3,3,4,5,3,Agricultural Engineer
3,4,3,4,5,5,3,5,3,3,3,4,Event Planner
5,3,3,3,3,5,4,3,2,3,5,3,Mechanical Engineer
2,3,3,3,5,4,2,2,5,1,1,2,School Counselor
4,4,5,5,5,4,5,4,3,3,2,3,Journalist
5,5,5,2,1,5,5,3,2,1,3,4,Data Scientist
5,5,4,2,2,4,3,4,2,1,3,2,Cloud Engineer
3,4,3,5,4,3,4,5,3,2,2,5,Marketing Manager
5,3,3,3,3,5,4,3,2,3,5,3,Mechanical Engineer
4,4,3,2,3,4,2,5,2,4,5,3,Pilot
3,4,3,5,5,4,4,4,2,2,2,5,Marketing Manager
2,3,3,2,4,5,3,4,3,2,4,4,Warehouse Manager
5,4,5,1,3,4,5,4,2,1,2,5,Stock Trader
2,3,3,2,4,3,3,4,3,2,1,5,Insurance Agent
